10112	0.139243	0.188884	0.18824	0.185021
10212	0.13891	0.187962	0.187372	0.18392
10312	0.138563	0.187032	0.186411	0.182952
10412	0.138229	0.186164	0.185718	0.182282
10512	0.140316	0.185231	0.185006	0.182287
10612	0.138903	0.184353	0.184192	0.182043
10712	0.137402	0.183796	0.183403	0.181633
10812	0.136275	0.183838	0.182611	0.181619
10912	0.135534	0.183516	0.181825	0.18164
11012	0.134719	0.182853	0.181992	0.181498
11112	0.133886	0.182056	0.181526	0.181273
11212	0.133422	0.181269	0.180896	0.180974
11312	0.132917	0.180493	0.180166	0.181852
11412	0.132198	0.17987	0.1795	0.181329
11512	0.131341	0.179476	0.178896	0.180497
11612	0.130541	0.178889	0.17826	0.179687
11712	0.129923	0.178263	0.177863	0.179
11812	0.12976	0.178023	0.177923	0.178409
11912	0.12986	0.177833	0.177841	0.178227
12012	0.129633	0.177277	0.177933	0.178029
12112	0.130821	0.180979	0.177529	0.177816
12212	0.132163	0.180591	0.176774	0.177561
12312	0.130314	0.178629	0.176097	0.177282
12412	0.129297	0.177423	0.175443	0.177101
12512	0.128437	0.178779	0.175557	0.176799
12612	0.127432	0.177374	0.175705	0.176452
12712	0.126526	0.176222	0.175411	0.176152
12812	0.125729	0.175353	0.174909	0.176077
12912	0.125099	0.174544	0.174638	0.17609
13012	0.124649	0.17397	0.174356	0.176349
13112	0.124317	0.173359	0.17417	0.178
13212	0.124056	0.172696	0.175682	0.180526
13312	0.127659	0.172606	0.174844	0.180231
13412	0.126706	0.172449	0.174333	0.179004
13512	0.125538	0.173608	0.176974	0.177765
13612	0.124776	0.17313	0.175766	0.176431
13712	0.124357	0.172389	0.174603	0.175397
13812	0.123957	0.171905	0.173765	0.175703
13912	0.123679	0.171442	0.173091	0.175025
14012	0.123223	0.170934	0.172603	0.174039
14112	0.123	0.170982	0.172235	0.173152
14212	0.122863	0.171265	0.171789	0.172518
14312	0.122262	0.172308	0.17132	0.172282
14412	0.121628	0.173243	0.170884	0.173074
14512	0.120997	0.173102	0.170671	0.173434
14612	0.120472	0.172184	0.171396	0.173833
14712	0.120779	0.172989	0.172689	0.173909
14812	0.120996	0.173529	0.173794	0.173727
14912	0.120928	0.173067	0.173719	0.173471
15012	0.12125	0.172412	0.17343	0.173232
15112	0.120792	0.17171	0.173035	0.172989
15212	0.120126	0.1714	0.172657	0.172766
15312	0.119677	0.171436	0.172968	0.172666
15412	0.118812	0.171428	0.17278	0.172682
15512	0.117936	0.170834	0.172405	0.172579
15612	0.119909	0.169829	0.171818	0.172534
15712	0.119479	0.168799	0.171326	0.172446
15812	0.119015	0.168308	0.171273	0.172471
15912	0.11909	0.16766	0.176848	0.173093
16012	0.119596	0.166972	0.17521	0.173763
16112	0.120648	0.166738	0.173786	0.174141
16212	0.1223	0.16768	0.172731	0.174311
16312	0.123946	0.168532	0.171876	0.174247
16412	0.125124	0.167448	0.171439	0.174
16512	0.123511	0.166823	0.171435	0.173684
16612	0.121478	0.1663	0.171553	0.173454
16712	0.119848	0.165617	0.171594	0.173526
16812	0.118576	0.165028	0.171701	0.173514
16912	0.11769	0.164761	0.171659	0.17354
17012	0.116879	0.16531	0.171497	0.173855
17112	0.116231	0.16513	0.171275	0.17442
17212	0.115584	0.164865	0.172476	0.175088
17312	0.11498	0.164773	0.173083	0.176523
17412	0.115495	0.164969	0.172367	0.177735
17512	0.11536	0.165297	0.171508	0.1785
17612	0.114629	0.166519	0.170623	0.178692
17712	0.114341	0.166948	0.16996	0.178754
17812	0.114058	0.166869	0.169565	0.178449
17912	0.113587	0.166339	0.169271	0.17801
18012	0.113099	0.166066	0.168958	0.177768
18112	0.112497	0.16567	0.168741	0.177806
18212	0.112059	0.164786	0.168571	0.177763
18312	0.111581	0.165839	0.168407	0.177618
18412	0.111029	0.168367	0.168158	0.177435
18512	0.117771	0.168935	0.167941	0.177384
18612	0.115123	0.167503	0.167808	0.177538
18712	0.113331	0.165555	0.167767	0.177616
18812	0.112101	0.16383	0.167868	0.177702
18912	0.111118	0.162442	0.167923	0.179853
19012	0.110296	0.161333	0.168378	0.180158
19112	0.109565	0.160538	0.168918	0.179854
19212	0.111562	0.159919	0.169465	0.179581
19312	0.114022	0.159465	0.169798	0.180164
19412	0.11279	0.158967	0.169981	0.180019
19512	0.111275	0.158784	0.16999	0.179595
19612	0.114921	0.158626	0.170164	0.179231
19712	0.112185	0.158395	0.170384	0.179152
19812	0.11053	0.15808	0.17025	0.179087
19912	0.109404	0.157733	0.169879	0.178929
20012	0.108544	0.157316	0.169488	0.178694
20112	0.108029	0.157065	0.168933	0.178324
20212	0.10776	0.159662	0.168635	0.178055
20312	0.107645	0.158931	0.168501	0.177724
20412	0.107344	0.157769	0.171438	0.177457
20512	0.106976	0.156793	0.173782	0.177203
20612	0.106545	0.155891	0.17189	0.177004
20712	0.106069	0.155208	0.171812	0.176926
20812	0.105625	0.154659	0.171215	0.177086
20912	0.105422	0.15414	0.171182	0.1772
21012	0.105239	0.153744	0.170626	0.177299
21112	0.104995	0.153383	0.169919	0.177516
21212	0.109879	0.153016	0.169212	0.177662
21312	0.107237	0.152557	0.168658	0.179977
21412	0.105839	0.152145	0.168394	0.181134
21512	0.104981	0.151776	0.168159	0.180675
21612	0.104408	0.151278	0.168212	0.180076
21712	0.104236	0.150987	0.168279	0.179501
21812	0.105514	0.15067	0.168171	0.179129
21912	0.10583	0.15039	0.168033	0.178964
22012	0.105706	0.150162	0.168431	0.178868
22112	0.105312	0.150157	0.16838	0.178788
22212	0.104858	0.150271	0.168777	0.178627
22312	0.10439	0.150868	0.168436	0.17845
22412	0.10388	0.150793	0.167837	0.178093
22512	0.10338	0.15042	0.167326	0.17781
22612	0.102887	0.150168	0.166799	0.177499
22712	0.102461	0.149838	0.166311	0.177307
22812	0.102059	0.149361	0.167038	0.177337
22912	0.101628	0.148978	0.167002	0.177439
23012	0.101296	0.148459	0.166596	0.177613
23112	0.100918	0.148066	0.166405	0.177736
23212	0.100572	0.147709	0.166353	0.177737
23312	0.100409	0.148263	0.166781	0.177828
23412	0.100204	0.149068	0.173792	0.177634
23512	0.099905	0.149588	0.170369	0.177491
23612	0.099533	0.150259	0.168985	0.177098
23712	0.099146	0.150283	0.169015	0.17691
23812	0.098802	0.149994	0.169377	0.176892
23912	0.098683	0.149564	0.168504	0.176711
24012	0.098554	0.149246	0.167518	0.176594
24112	0.099487	0.148817	0.166744	0.176389
24212	0.099865	0.148416	0.166159	0.17616
24312	0.099736	0.148097	0.16558	0.175875
24412	0.100137	0.147445	0.165013	0.17557
24512	0.100309	0.146673	0.164596	0.175295
24612	0.100012	0.145918	0.164207	0.174909
24712	0.099522	0.145349	0.164362	0.17463
24812	0.099006	0.144878	0.164417	0.174377
24912	0.098409	0.144586	0.164521	0.174329
25012	0.097994	0.144288	0.164373	0.174335
25112	0.098242	0.143904	0.164121	0.174253
25212	0.09814	0.143647	0.164202	0.17509
25312	0.09805	0.143698	0.168007	0.175398
25412	0.09794	0.144374	0.167006	0.175493
25512	0.097761	0.144766	0.165612	0.175686
25612	0.097526	0.144647	0.164985	0.175566
25712	0.097317	0.14414	0.16463	0.17533
25812	0.097058	0.143659	0.16554	0.175308
25912	0.096854	0.143141	0.166525	0.175277
26012	0.096551	0.142652	0.165622	0.175333
26112	0.096257	0.142124	0.165538	0.175313
26212	0.096059	0.141662	0.165124	0.175375
26312	0.095864	0.141443	0.164376	0.175271
26412	0.095652	0.141866	0.163666	0.175005
26512	0.095456	0.141463	0.163195	0.174649
26612	0.095167	0.140884	0.162848	0.174228
26712	0.094982	0.141129	0.166544	0.173931
26812	0.094702	0.141008	0.165379	0.173728
26912	0.094459	0.140591	0.163931	0.173477
27012	0.094468	0.140208	0.162964	0.173187
27112	0.094465	0.139721	0.163015	0.172942
27212	0.095281	0.139349	0.162552	0.173017
27312	0.095437	0.143039	0.161814	0.173279
27412	0.095139	0.140911	0.161357	0.173129
27512	0.094766	0.140157	0.161208	0.172909
27612	0.094325	0.139931	0.161069	0.172931
27712	0.093949	0.13973	0.161541	0.172901
27812	0.093981	0.13936	0.162717	0.172775
27912	0.095318	0.139266	0.162768	0.172643
28012	0.095139	0.139251	0.164865	0.172468
28112	0.094472	0.138942	0.162602	0.172221
28212	0.093717	0.13842	0.161407	0.172008
28312	0.093134	0.137893	0.160475	0.171808
28412	0.092685	0.137292	0.159703	0.171561
28512	0.092334	0.136981	0.159011	0.171388
28612	0.092407	0.137112	0.158461	0.171116
28712	0.092508	0.136823	0.157942	0.170797
28812	0.09224	0.136386	0.158141	0.170573
28912	0.091828	0.135839	0.158729	0.170591
29012	0.091346	0.13529	0.158568	0.171359
29112	0.091005	0.134798	0.158061	0.172052
29212	0.090731	0.134332	0.158228	0.17199
29312	0.090629	0.133826	0.158727	0.171642
29412	0.090484	0.133394	0.158796	0.17118
29512	0.090286	0.133201	0.158268	0.170735
29612	0.090012	0.133057	0.157674	0.170308
29712	0.089649	0.132847	0.157152	0.169926
29812	0.08946	0.132783	0.157688	0.169576
29912	0.089313	0.132665	0.157456	0.169299
30012	0.089082	0.132381	0.156871	0.169046
30112	0.088768	0.13222	0.156388	0.168909
30212	0.088384	0.132151	0.155946	0.168813
30312	0.087968	0.134375	0.155527	0.168669
30412	0.087538	0.13448	0.155197	0.168466
30512	0.087137	0.133813	0.154854	0.168393
30612	0.086772	0.132989	0.154595	0.168125
30712	0.086393	0.132223	0.154302	0.168049
30812	0.086019	0.131535	0.15409	0.16781
30912	0.085744	0.131054	0.153703	0.167579
31012	0.085601	0.130567	0.153413	0.167315
31112	0.085717	0.1301	0.153088	0.167264
31212	0.085699	0.129713	0.152812	0.167277
31312	0.08558	0.1294	0.152418	0.167153
31412	0.085425	0.129135	0.152115	0.166918
31512	0.085352	0.128921	0.151812	0.166738
31612	0.085332	0.130849	0.151468	0.166407
31712	0.085246	0.131842	0.151222	0.166072
31812	0.085213	0.131594	0.150925	0.165741
31912	0.085363	0.130835	0.150829	0.165412
32012	0.085651	0.130298	0.150593	0.165044
32112	0.085867	0.129738	0.150326	0.165298
32212	0.085702	0.129171	0.150095	0.165639
32312	0.085307	0.128596	0.150063	0.165869
32412	0.084794	0.128029	0.150172	0.166279
32512	0.084233	0.127451	0.15009	0.166186
32612	0.083847	0.126944	0.149897	0.165918
32712	0.083618	0.126392	0.149644	0.16558
32812	0.083441	0.126028	0.149424	0.165206
32912	0.083383	0.125983	0.149028	0.164833
33012	0.08343	0.126478	0.1486	0.164439
33112	0.083507	0.126611	0.148254	0.164346
33212	0.083338	0.126237	0.147856	0.164713
33312	0.083065	0.125717	0.147526	0.164711
33412	0.082727	0.125198	0.147207	0.164529
33512	0.082452	0.125236	0.14693	0.16417
33612	0.082242	0.125766	0.146679	0.16401
33712	0.082058	0.125678	0.146472	0.163748
33812	0.08182	0.125253	0.14814	0.163413
33912	0.081643	0.124822	0.147713	0.163113
34012	0.081701	0.124434	0.147373	0.162765
34112	0.081741	0.1241	0.1471	0.162397
34212	0.081871	0.123692	0.146669	0.162002
34312	0.0818	0.123422	0.146187	0.162312
34412	0.081506	0.123113	0.145724	0.162939
34512	0.081102	0.122756	0.145678	0.162622
34612	0.080781	0.122443	0.145718	0.162087
34712	0.080413	0.122003	0.145422	0.161445
34812	0.080114	0.121527	0.145098	0.160934
34912	0.079849	0.121161	0.144657	0.160431
35012	0.079539	0.120729	0.144255	0.160206
35112	0.079343	0.120266	0.143785	0.160942
35212	0.079176	0.119894	0.143579	0.160901
35312	0.079314	0.119535	0.143277	0.160483
35412	0.079335	0.11918	0.142948	0.159934
35512	0.079363	0.118832	0.142603	0.159445
35612	0.079441	0.118493	0.142454	0.158925
35712	0.079484	0.118145	0.142193	0.158393
35812	0.079291	0.117869	0.14202	0.157995
35912	0.079097	0.117518	0.141781	0.15766
36012	0.078966	0.117264	0.141544	0.157539
36112	0.078888	0.117138	0.14126	0.157454
36212	0.078727	0.117132	0.140939	0.157329
36312	0.078542	0.117164	0.14085	0.157758
36412	0.078202	0.117053	0.140701	0.157866
36512	0.077846	0.116875	0.144302	0.157656
36612	0.077439	0.116599	0.142591	0.157353
36712	0.080384	0.11631	0.141213	0.157108
36812	0.079682	0.116022	0.140371	0.156754
36912	0.078406	0.115676	0.139711	0.156518
37012	0.077498	0.115373	0.139228	0.156193
37112	0.076832	0.115004	0.138762	0.155926
37212	0.076246	0.11473	0.138542	0.155812
37312	0.075785	0.114614	0.138411	0.156029
37412	0.075399	0.114547	0.138211	0.156299
37512	0.075142	0.114393	0.138008	0.156373
37612	0.0749	0.114186	0.137667	0.156182
37712	0.07468	0.114025	0.137397	0.155856
37812	0.074395	0.113812	0.137052	0.155372
37912	0.074188	0.113554	0.13681	0.155047
38012	0.073947	0.113301	0.136464	0.154758
38112	0.073803	0.112967	0.136206	0.154457
38212	0.073644	0.112586	0.135893	0.15414
38312	0.073639	0.112325	0.135726	0.153885
38412	0.073677	0.112011	0.1362	0.153555
38512	0.073518	0.112292	0.135767	0.153302
38612	0.073227	0.113025	0.135278	0.1531
38712	0.073161	0.11318	0.134828	0.153025
38812	0.0731	0.113034	0.134465	0.152862
38912	0.073035	0.11278	0.134133	0.1527
39012	0.072885	0.112357	0.133857	0.152534
39112	0.072708	0.111936	0.133556	0.152249
39212	0.07256	0.111547	0.133315	0.152043
39312	0.072383	0.111329	0.133067	0.151845
39412	0.072175	0.11125	0.13271	0.151682
39512	0.071975	0.110995	0.132449	0.151511
39612	0.071773	0.110752	0.132207	0.151311
39712	0.07156	0.110382	0.131963	0.151078
39812	0.071374	0.109952	0.131624	0.150792
39912	0.071189	0.109653	0.131301	0.150469
40012	0.070957	0.109542	0.130975	0.150116
40112	0.070892	0.109591	0.130739	0.149782
40212	0.070817	0.109671	0.130423	0.149469
40312	0.070684	0.109506	0.130212	0.149178
40412	0.070581	0.10911	0.129994	0.148927
40512	0.070365	0.108715	0.129716	0.14859
40612	0.070231	0.108345	0.129557	0.148322
40712	0.070008	0.108822	0.129366	0.14808
40812	0.069782	0.108588	0.129198	0.147844
40912	0.069586	0.108128	0.129198	0.147527
41012	0.069298	0.107575	0.129103	0.147197
41112	0.069143	0.107114	0.128971	0.146964
41212	0.068946	0.10667	0.128839	0.146756
41312	0.068708	0.106235	0.128596	0.146487
41412	0.068441	0.105879	0.128413	0.146273
41512	0.068219	0.106641	0.128202	0.146135
41612	0.068025	0.106259	0.128086	0.14598
41712	0.067833	0.10559	0.127995	0.145777
41812	0.067629	0.105136	0.12787	0.145538
41912	0.067397	0.1048	0.127631	0.145395
42012	0.067269	0.10444	0.127545	0.145149
42112	0.067133	0.104098	0.127339	0.144943
42212	0.067008	0.103829	0.127155	0.144745
42312	0.066849	0.103576	0.127015	0.144634
42412	0.066694	0.103274	0.128527	0.144468
42512	0.06684	0.103055	0.127955	0.144338
42612	0.066984	0.102875	0.127364	0.144161
42712	0.067007	0.102921	0.12676	0.143914
42812	0.066887	0.102886	0.12633	0.143662
42912	0.066773	0.102704	0.125907	0.143455
43012	0.066558	0.102509	0.12547	0.143181
43112	0.066375	0.102322	0.125104	0.142869
43212	0.066093	0.102137	0.124874	0.142581
43312	0.065989	0.101901	0.12466	0.142343
43412	0.066353	0.101784	0.124533	0.142049
43512	0.066537	0.106413	0.124277	0.141773
43612	0.066537	0.105943	0.124147	0.141464
43712	0.066515	0.104693	0.123832	0.141201
43812	0.066412	0.103606	0.123632	0.140958
43912	0.066804	0.102775	0.12369	0.140656
44012	0.067187	0.102084	0.123688	0.140411
44112	0.067109	0.101607	0.123561	0.140086
44212	0.066784	0.101178	0.123487	0.140061
44312	0.066419	0.10083	0.123281	0.140321
44412	0.06626	0.100557	0.123036	0.140314
44512	0.066329	0.100216	0.122922	0.140192
44612	0.066332	0.099956	0.122758	0.140067
44712	0.066336	0.099625	0.122638	0.139912
44812	0.066287	0.099945	0.122397	0.139823
44912	0.066215	0.099863	0.122125	0.139726
45012	0.066176	0.099502	0.121947	0.139643
45112	0.066427	0.099059	0.12183	0.139543
45212	0.06718	0.098697	0.121631	0.139432
45312	0.06682	0.098395	0.121339	0.139304
45412	0.066316	0.09804	0.121062	0.139063
45512	0.065812	0.097812	0.120757	0.138845
45612	0.065414	0.097519	0.120511	0.138602
45712	0.065018	0.097299	0.120165	0.138377
45812	0.064766	0.097036	0.119904	0.13816
45912	0.064481	0.096822	0.119634	0.13789
46012	0.064204	0.09663	0.119441	0.137626
46112	0.063943	0.09642	0.119179	0.137327
46212	0.063664	0.096243	0.118927	0.13699
46312	0.063395	0.096039	0.118728	0.1367
46412	0.063183	0.095891	0.118533	0.136387
46512	0.062987	0.095761	0.118572	0.136155
46612	0.062797	0.095672	0.118921	0.135902
46712	0.062597	0.095616	0.118948	0.135622
46812	0.062468	0.09552	0.118564	0.135318
46912	0.062245	0.095461	0.118119	0.135124
47012	0.062088	0.095407	0.117806	0.134924
47112	0.061925	0.095364	0.117562	0.134727
47212	0.06178	0.095291	0.117343	0.134526
47312	0.061709	0.095193	0.117211	0.134286
47412	0.061623	0.095096	0.116869	0.134073
47512	0.061572	0.095059	0.116815	0.133876
47612	0.061533	0.094921	0.116606	0.133609
47712	0.06145	0.094807	0.116372	0.133382
47812	0.061314	0.094622	0.116082	0.133104
47912	0.061288	0.094433	0.115937	0.132829
48012	0.061367	0.094274	0.11579	0.132594
48112	0.06146	0.094053	0.115619	0.132274
48212	0.061399	0.093874	0.115541	0.132077
48312	0.061305	0.093729	0.115436	0.131802
48412	0.061199	0.093646	0.115346	0.131558
48512	0.06095	0.093563	0.11515	0.131293
48612	0.060742	0.093423	0.115016	0.13106
48712	0.060559	0.09328	0.114902	0.130891
48812	0.060264	0.093098	0.114773	0.130666
48912	0.060067	0.092915	0.114504	0.130615
49012	0.059864	0.092742	0.114259	0.130745
49112	0.059722	0.092717	0.114011	0.130826
49212	0.059443	0.092515	0.113666	0.130771
49312	0.059345	0.092325	0.113396	0.130673
49412	0.059144	0.092171	0.113204	0.130458
49512	0.059001	0.092069	0.112967	0.130334
49612	0.058798	0.091891	0.112842	0.130175
49712	0.058665	0.091673	0.112605	0.129969
49812	0.05854	0.091485	0.113896	0.129805
49912	0.058438	0.091278	0.113997	0.129684
50012	0.058387	0.091249	0.113373	0.129597
50112	0.058281	0.091494	0.112884	0.129592
50212	0.058196	0.091451	0.112455	0.129627
50312	0.058064	0.091281	0.112088	0.129558
50412	0.057919	0.090959	0.1118	0.129408
50512	0.057792	0.090681	0.11161	0.129208
50612	0.057639	0.090391	0.112368	0.128978
50712	0.05746	0.090179	0.113132	0.128697
50812	0.057337	0.089921	0.112624	0.128483
50912	0.057204	0.089626	0.111809	0.128241
51012	0.057071	0.089379	0.111249	0.128187
51112	0.05693	0.089127	0.110733	0.128039
51212	0.056908	0.088953	0.110392	0.127954
51312	0.057024	0.0887	0.110101	0.127828
51412	0.057272	0.088657	0.109912	0.128361
51512	0.057434	0.088503	0.109594	0.128386
51612	0.057417	0.088415	0.109412	0.128262
51712	0.057488	0.088408	0.109078	0.128032
51812	0.057454	0.088384	0.10882	0.127884
51912	0.057409	0.088371	0.10856	0.127664
52012	0.057165	0.088307	0.108264	0.127442
52112	0.057004	0.088166	0.108094	0.127271
52212	0.056903	0.090202	0.107867	0.127091
52312	0.056834	0.090847	0.107686	0.126815
52412	0.056745	0.090307	0.108466	0.126583
52512	0.056605	0.089635	0.108841	0.126277
52612	0.056389	0.089064	0.108619	0.126024
52712	0.056239	0.088598	0.108339	0.125845
52812	0.058513	0.088253	0.108064	0.125657
52912	0.058705	0.087946	0.107846	0.125456
53012	0.057895	0.0877	0.107609	0.125315
53112	0.057349	0.087493	0.107319	0.125222
53212	0.056999	0.087255	0.107135	0.12512
53312	0.056618	0.087017	0.106904	0.12505
53412	0.056275	0.0868	0.106832	0.124895
53512	0.056155	0.08732	0.106732	0.124822
53612	0.05621	0.087527	0.106569	0.124593
53712	0.056043	0.0874	0.106366	0.124344
53812	0.055766	0.087176	0.106222	0.124114
53912	0.055618	0.086933	0.106117	0.123787
54012	0.055388	0.086756	0.105937	0.123655
54112	0.055207	0.086579	0.105776	0.123824
54212	0.054969	0.086478	0.105658	0.12383
54312	0.054766	0.086272	0.105523	0.123735
54412	0.054554	0.086149	0.105343	0.123514
54512	0.054465	0.085994	0.105283	0.123408
54612	0.054316	0.086461	0.105087	0.123279
54712	0.054348	0.086482	0.104972	0.123099
54812	0.054423	0.086231	0.104826	0.122937
54912	0.054559	0.085991	0.104581	0.122691
55012	0.054523	0.085687	0.104504	0.122435
55112	0.055973	0.085386	0.104344	0.122288
55212	0.056176	0.08513	0.104214	0.121978
55312	0.05569	0.084866	0.104102	0.121864
55412	0.055165	0.086296	0.103957	0.121679
55512	0.054666	0.086883	0.103844	0.121541
55612	0.054309	0.086043	0.103732	0.121327
55712	0.053985	0.085402	0.103535	0.121206
55812	0.053657	0.08494	0.103374	0.12138
55912	0.053441	0.084589	0.103263	0.121672
56012	0.053259	0.084262	0.103753	0.121839
56112	0.05304	0.083943	0.10342	0.121806
56212	0.052854	0.083693	0.103203	0.121675
56312	0.052635	0.083437	0.102979	0.121487
56412	0.052461	0.083329	0.102745	0.121212
56512	0.052343	0.083275	0.102538	0.12098
56612	0.052151	0.083205	0.102451	0.120654
56712	0.052047	0.083058	0.102244	0.120363
56812	0.05204	0.08284	0.10206	0.120092
56912	0.051955	0.082681	0.102102	0.119786
57012	0.051908	0.082437	0.102123	0.119543
57112	0.051734	0.08219	0.101981	0.119294
57212	0.051608	0.082038	0.101888	0.119025
57312	0.051472	0.081792	0.101697	0.118757
57412	0.051331	0.081639	0.101647	0.118539
57512	0.051145	0.08146	0.101703	0.118381
57612	0.051042	0.081295	0.101605	0.118161
57712	0.050864	0.0812	0.101393	0.117969
57812	0.050759	0.081092	0.101199	0.117817
57912	0.050615	0.080952	0.100919	0.117611
58012	0.050442	0.080831	0.100671	0.117431
58112	0.050363	0.08061	0.100418	0.117248
58212	0.050349	0.080408	0.100237	0.117089
58312	0.050619	0.08026	0.10009	0.116871
58412	0.050927	0.080085	0.100053	0.116658
58512	0.051039	0.080049	0.099887	0.116471
58612	0.051007	0.080053	0.099871	0.116334
58712	0.050918	0.080081	0.100185	0.116143
58812	0.050791	0.080092	0.100094	0.115941
58912	0.050555	0.080105	0.100219	0.115813
59012	0.050546	0.080063	0.100346	0.115614
59112	0.050455	0.080034	0.100535	0.115515
59212	0.050349	0.079942	0.100785	0.115395
59312	0.050213	0.079912	0.100877	0.115294
59412	0.050057	0.080086	0.100817	0.11518
59512	0.050038	0.08027	0.10067	0.115064
59612	0.049963	0.080243	0.105892	0.114899

